image,length,height
Darwinula_stevensoni_499_r_ext_j_SLS20-A4.jpg,1240.1330573773123,612.4044476373734
Darwinula_stevensoni_500_l_ext_j_SLS20-A4.jpg,1073.6042101258731,495.1340493883457
Darwinula_stevensoni_501_r_ext_j_SLS20-A4.jpg,1136.3824180266079,497.085304241986
Darwinula_stevensoni_502_r_ext_j_SLS20-A4.jpg,1583.1225473727548,745.8784551831475
Darwinula_stevensoni_503_r_ext_j_SLS20-A4.jpg,1202.464552492089,593.4952498358116
Darwinula_stevensoni_504_l_ext_j_SLS20-A4.jpg,1177.1737339917163,586.2762479925129
Darwinula_stevensoni_505_l_ext_j_SLS20-A4.jpg,1445.1411695747927,718.0675645032852
Darwinula_stevensoni_506_l_ext_j_SLS20-A4.jpg,1668.935289338685,718.1302999919852
Darwinula_stevensoni_507_l_ext_j_SLS20-A4.jpg,1454.6511609317197,677.1231663329586
Darwinula_stevensoni_508_l_ext_j_SLS20-A4.jpg,1182.0837533779068,512.590582747218
Darwinula_stevensoni_509_l_ext_j_SLS20-A4.jpg,1374.4969989054177,635.5852364142664
Darwinula_stevensoni_510_l_ext_j_SLS20-A4.jpg,1545.0724902087927,648.2601990180066
Darwinula_stevensoni_511_l_ext_j_SLS20-A4_x.jpg,1529.4198246393958,851.3365519549195
Darwinula_stevensoni_512_r_ext_j_SLS20-A4_x.jpg,1116.9288249481253,563.7951012941639
Darwinula_stevensoni_513_l_ext_j_SLS20-A4.jpg,1461.4684396181808,642.8780632754981
Darwinula_stevensoni_514_r_ext_j_SLS20-A4.jpg,1125.9600348147353,555.8945083721269
Darwinula_stevensoni_515_l_ext_j_SLS20-A4.jpg,1495.535021321801,636.0967723505407
Darwinula_stevensoni_516_r_ext_j_SLS20-A4.jpg,1567.2479063632532,714.7631178524991
Darwinula_stevensoni_517_r_ext_j_SLS20-A4.jpg,1409.035485713543,657.6108333643327
Darwinula_stevensoni_518_r_ext_j_SLS20-A4_x.jpg,1607.1670728334375,681.8650148599536
Darwinula_stevensoni_519_r_ext_j_SLS20-A4.jpg,1041.9990403066597,503.5503678060793
Darwinula_stevensoni_520_r_ext_j_SLS20-A4_x.jpg,1371.8035573652664,786.1993025236255
Darwinula_stevensoni_521_r_ext_j_SLS20-A4.jpg,1509.3167328297927,727.9804007340238
Darwinula_stevensoni_522_l_ext_j_SLS20-A4_x.jpg,1530.2058685026666,804.6740803607452
Darwinula_stevensoni_523_r_ext_j_SLS20-A4.jpg,1549.6741592993026,718.7801340790554
Darwinula_stevensoni_524_l_ext_j_SLS20-A4.jpg,1147.4711325344965,495.9933055073088
Darwinula_stevensoni_525_l_ext_j_SLS20-A4_x.jpg,1588.7318842397542,789.2854750630569
Darwinula_stevensoni_526_r_ext_j_SLS20-A4.jpg,1570.9468482415311,755.2502500820339
Darwinula_stevensoni_527_adult_l_ext_w_SLS20-A4_x.jpg,1650.6292739437283,675.5005606655752
Darwinula_stevensoni_528_r_ext_j_SLS20-A4.jpg,1543.1169754752877,721.9750788217815
Darwinula_stevensoni_529_r_ext_j_SLS20-A4.jpg,1490.6927919594968,740.2658723193065
Darwinula_stevensoni_530_r_ext_j_SLS20-A4_x.jpg,1585.3949034861946,689.4805815234656
Darwinula_stevensoni_531_r_ext_j_SLS20-A4_x.jpg,1369.800715432723,594.5353881223014
Darwinula_stevensoni_532_r_ext_j_SLS20-A4.jpg,1121.6461117482643,526.8702791461484
Darwinula_stevensoni_533_r_ext_j_SLS20-A4.jpg,1578.146064215857,690.8441650118873
Darwinula_stevensoni_534_r_ext_j_SLS20-A4.jpg,1548.5922639610467,770.9434095623451
Fabaeformiscandona_fabaeformis_541_adult_l_ext_w_SLS20-M1_x_f.jpg,1182.5654315935335,573.4312722858965
Fabaeformiscandona_fabaeformis_550_adult_l_ext_m_SLS20-M1_f.jpg,1536.000325520799,825.9900593249072
Fabaeformiscandona_levanderi_537_adult_l_ext_w_SLS20-M1.jpg,1280.7536843593307,764.4662763470948
Fabaeformiscandona_levanderi_546_adult_r_ext_w_SLS20-M1_x.jpg,1189.2455591676598,721.0293899269566
Fabaeformiscandona_levanderi_552_adult_dr_ext_w_SLS20-M1.jpg,1245.5882144593372,619.944048150119
Herpetocypris_reptans_535_juv_l_ext_m_SLS20-M1_x.jpg,1504.8408553730856,697.558812449806
Limnocythere_inopinata_100_dr_ext_w_SLS20-T18_x.jpg,1094.9853880303608,593.2581449041112
Limnocythere_inopinata_101_r_ext_w_SLS20-T18.jpg,1117.6269502835014,610.7100404359998
Limnocythere_inopinata_102_r_ext_w_SLS20-T18.jpg,1565.7669047466804,842.9607216749404
Limnocythere_inopinata_103_juv_dr_ext_SLS20-T18.jpg,1067.6933080243596,607.0479182821781
Limnocythere_inopinata_104_r_ext_j_SLS20-T18.jpg,1157.3633828664185,663.1020225465161
Limnocythere_inopinata_105_r_ext_w_SLS20-T18.jpg,1104.00090579673,644.7739275053304
Limnocythere_inopinata_106_r_ext_w_SLS20-T18.jpg,1433.1789839374565,797.3344661115028
Limnocythere_inopinata_107_l_ext_w_SLS20-T18.jpg,1445.2698709929575,790.1105689108801
Limnocythere_inopinata_108_r_ext_w_SLS20-T18.jpg,1528.2319850075119,895.6408538938359
Limnocythere_inopinata_109_r_ext_w_SLS20-T18_x.jpg,1128.9220522250419,643.9744874919662
Limnocythere_inopinata_10_l_ext_w_SLS20-T21.jpg,1366.315117386908,786.9026598024102
Limnocythere_inopinata_110_r_ext_w_SLS20-T18.jpg,1188.377886027841,671.3176081276474
Limnocythere_inopinata_111_r_ext_w_SLS20-T18_x.jpg,1154.2135850872662,688.8612387454144
Limnocythere_inopinata_112_l_ext_w_SLS20-T18_x.jpg,1527.9352080503938,847.7879121935108
Limnocythere_inopinata_113_dr_ext_w_SLS20-T18_x.jpg,1397.302043224728,779.1665411777395
Limnocythere_inopinata_114_dl_ext_w_SLS20-T18.jpg,1262.950909576457,711.916031876114
Limnocythere_inopinata_115_l_ext_w_SLS20-T18_x.jpg,1175.6640676655895,654.1749647304547
Limnocythere_inopinata_116_r_ext_w_SLS20-T18_x.jpg,1031.365114787193,599.2087488120204
Limnocythere_inopinata_117_r_ext_w_SLS20-T18.jpg,1195.3250603915237,686.5638705267284
Limnocythere_inopinata_118_r_ext_w_SLS20-T18.jpg,1291.9976780164893,705.8201539495038
Limnocythere_inopinata_119_dr_ext_w_SLS20-T18_x.jpg,1515.037293270367,750.8224418321317
Limnocythere_inopinata_11_r_ext_w_SLS20-T21_x.jpg,1149.2628071942465,724.8063669907042
Limnocythere_inopinata_120_r_ext_w_SLS20-T18_x.jpg,1188.4653970562206,685.3493606271728
Limnocythere_inopinata_121_l_ext_w_SLS20-T18.jpg,1181.106684427787,654.685144191373
Limnocythere_inopinata_122_dl_ext_w_SLS20-T18.jpg,1136.5465234648339,644.4109280869764
Limnocythere_inopinata_123_l_ext_w_SLS20-T18_x.jpg,1561.7765525195978,906.1040119452314
Limnocythere_inopinata_124_juv_l_ext_SLS20-T18_x.jpg,1049.4045930907678,592.3558978993655
Limnocythere_inopinata_125_juv_l_ext_SLS20-T18_x_f.jpg,1177.8904872695084,656.0372193779274
Limnocythere_inopinata_126_l_ext_w_SLS20-T18_x.jpg,1216.7440158061186,658.5132037564697
Limnocythere_inopinata_127_r_ext_w_SLS20-T18.jpg,1125.27774349269,651.1841225310435
Limnocythere_inopinata_128_r_ext_w_SLS20-T18_x.jpg,1356.4383509765566,741.8951250349841
Limnocythere_inopinata_129_l_ext_w_SLS20-T18_x.jpg,1455.6022808445994,812.3400296638019
Limnocythere_inopinata_12_r_ext_w_SLS20-T21.jpg,1172.3011558469095,686.9668224614187
Limnocythere_inopinata_130_r_ext_w_SLS20-T18.jpg,1374.3962310774866,772.9146631660907
Limnocythere_inopinata_131_l_ext_w_SLS20-T18.jpg,1558.2945806233172,833.9623432946661
Limnocythere_inopinata_132_l_ext_w_SLS20-T18_x.jpg,1507.7841357435752,749.2617631521024
Limnocythere_inopinata_133_l_ext_w_SLS20-T18_x.jpg,1101.1312365018077,672.9270548658927
Limnocythere_inopinata_134_dl_ext_w_SLS20-T18.jpg,1142.6499901544655,645.9449580883676
Limnocythere_inopinata_135_l_ext_w_SLS20-T18.jpg,1313.8165777611425,690.5461655431648
Limnocythere_inopinata_136_l_ext_w_SLS20-T18.jpg,1116.9467310485313,597.8172292721337
Limnocythere_inopinata_137_dr_ext_w_SLS20-T18.jpg,1380.9685007269354,739.0023736694886
Limnocythere_inopinata_138_r_ext_w_SLS20-T18.jpg,1489.3146074621036,835.5769786751861
Limnocythere_inopinata_139_r_ext_w_SLS20-T18.jpg,1300.7647750458189,727.549683198228
Limnocythere_inopinata_13_l_ext_w_SLS20-T21.jpg,1125.3843787790906,598.2018345859306
Limnocythere_inopinata_140_l_ext_w_SLS20-T18.jpg,1167.556850864231,626.8054523069223
Limnocythere_inopinata_141_juv_l_ext_SLS20-T18_x_f.jpg,1520.9750162313646,891.3361399973029
Limnocythere_inopinata_142_r_ext_w_SLS20-T18.jpg,1138.52975367357,663.2308005685187
Limnocythere_inopinata_143_dr_ext_w_SLS20-T18.jpg,1380.6701271484076,779.8387021118373
Limnocythere_inopinata_144_r_ext_w_SLS20-T18.jpg,1165.2510459124248,683.5085047071124
Limnocythere_inopinata_145_r_ext_w_SLS20-T18.jpg,1176.4735441139337,644.3315311190618
Limnocythere_inopinata_146_r_ext_w_SLS20-T18.jpg,1318.8457074275216,753.0062041427817
Limnocythere_inopinata_147_r_ext_w_SLS20-T18_x.jpg,1116.8930118860983,687.2726320524973
Limnocythere_inopinata_148_l_ext_w_SLS20-T18_x.jpg,1229.8312892425529,665.2286432750262
Limnocythere_inopinata_149_juv_r_ext_SLS20-T18.jpg,1192.6315441073996,719.2783087437357
Limnocythere_inopinata_14_adult_r_ext_w_SLS20-T21.jpg,1422.8819346664009,856.5833680963523
Limnocythere_inopinata_150_juv_r_ext_SLS20-T18.jpg,975.771489642939,623.6890567715757
Limnocythere_inopinata_152_r_ext_w_SLS20-T18_x.jpg,1584.8362691458067,951.5544472065949
Limnocythere_inopinata_153_l_ext_j_SLS20-T18_x.jpg,1120.6074245693717,735.6269304719117
Limnocythere_inopinata_154_l_ext_w_SLS20-T18.jpg,1194.7091696308353,660.9700670867093
Limnocythere_inopinata_155_r_ext_w_SLS20-T18.jpg,1263.9956487266877,715.311797877481
Limnocythere_inopinata_156_dl_ext_w_SLS20-T18.jpg,1285.4952353081671,705.0994629184383
Limnocythere_inopinata_157_l_ext_w_SLS20-T18_x.jpg,1193.9870183548899,912.5702233356592
Limnocythere_inopinata_158_l_ext_w_SLS20-T18.jpg,1250.2499750049988,697.0566026178212
Limnocythere_inopinata_159_r_ext_w_SLS20-T18.jpg,1278.837753587217,834.3028636800675
Limnocythere_inopinata_15_r_ext_w_SLS20-T21_x.jpg,1382.4807412763478,766.4707133798602
Limnocythere_inopinata_160_l_ext_w_SLS20-T18.jpg,1355.5021209869058,744.8132941798276
Limnocythere_inopinata_161_juv_l_ext_SLS20-T18.jpg,1586.539000466109,887.756934803499
Limnocythere_inopinata_163_adult_l_ext_w_SLS20-T18.jpg,1253.1440459899252,675.9206993884642
Limnocythere_inopinata_164_juv_l_ext_SLS20-T18_x.jpg,1108.8958472282236,690.1279339379619
Limnocythere_inopinata_165_l_ext_w_SLS20-T18.jpg,1570.5811026495894,887.5205474256838
Limnocythere_inopinata_166_l_ext_w_SLS20-T18_x.jpg,1372.4088312161211,766.6192289565039
Limnocythere_inopinata_167_r_ext_j_SLS20-T18_x.jpg,1166.554756537386,645.4990610428902
Limnocythere_inopinata_168_l_ext_w_SLS20-T18_x.jpg,1570.2311931687002,1012.3942301719444
Limnocythere_inopinata_169_l_ext_w_SLS20-T18_x.jpg,1087.2028329617247,641.2584467801366
Limnocythere_inopinata_170_r_ext_j_SLS20-T18_x.jpg,1201.2801505061175,677.467283262045
Limnocythere_inopinata_171_r_ext_w_SLS20-T18_x.jpg,1384.0249275211772,819.9483820226469
Limnocythere_inopinata_172_r_ext_w_SLS20-T18.jpg,1592.616086820675,900.7085962968293
Limnocythere_inopinata_173_r_ext_w_SLS20-T18.jpg,1391.7190808492926,841.8164384762559
Limnocythere_inopinata_174_r_ext_w_SLS20-T18.jpg,1204.4027565561282,687.6943742376772
Limnocythere_inopinata_175_l_ext_w_SLS20-T18.jpg,1420.1256986619178,813.3160332837322
Limnocythere_inopinata_176_l_ext_w_SLS20-T18.jpg,1510.7299560146412,809.0823877117537
Limnocythere_inopinata_177_dl_ext_w_SLS20-T18.jpg,1317.9658569173937,764.8483416389302
Limnocythere_inopinata_178_r_ext_w_SLS20-T18.jpg,1148.6988291105724,804.6956927045177
Limnocythere_inopinata_179_l_ext_j_SLS20-T18.jpg,1165.2866600111752,815.2457524836763
Limnocythere_inopinata_17_l_ext_w_SLS20-T21.jpg,1180.4020501507102,748.5881610313877
Limnocythere_inopinata_180_juv_r_ext_SLS20-T18_x.jpg,1516.0794834044816,871.2003654544635
Limnocythere_inopinata_181_l_ext_w_SLS20-T18_x.jpg,1097.7039673791837,709.2859487962936
Limnocythere_inopinata_182_adult_r_ext_w_SLS20-T18.jpg,1110.6345033358184,635.995908535556
Limnocythere_inopinata_183_r_ext_w_SLS20-T18_x.jpg,1307.4146243636715,847.4274184742594
Limnocythere_inopinata_184_r_ext_w_SLS20-T18.jpg,1102.1116095931482,637.1859200895638
Limnocythere_inopinata_185_adult_l_ext_w_SLS20-T18.jpg,1031.938467157805,593.8348259153421
Limnocythere_inopinata_186_l_ext_j_SLS20-T18.jpg,1139.2953962866698,784.3935847653845
Limnocythere_inopinata_187_r_ext_w_SLS20-T18.jpg,1173.804924167555,701.7222223566193
Limnocythere_inopinata_188_r_ext_w_SLS20-T18_x.jpg,1138.4278633273168,671.2862752378686
Limnocythere_inopinata_189_l_ext_w_SLS20-T18_x.jpg,1141.0039439020359,828.9156273777123
Limnocythere_inopinata_190_juv_l_ext_SLS20-T18.jpg,1130.7846833062429,626.8611615143609
Limnocythere_inopinata_191_r_ext_w_SLS20-T18.jpg,1145.8036481003192,650.9623190994554
Limnocythere_inopinata_192_l_ext_w_SLS20-T18.jpg,1530.733810954733,849.1456781694094
Limnocythere_inopinata_193_dl_ext_w_SLS20-T18_x.jpg,1329.4769648248894,768.4969555937901
Limnocythere_inopinata_194_l_ext_j_SLS20-T18.jpg,1122.9625995553013,687.3951103141668
Limnocythere_inopinata_195_dr_ext_w_SLS20-T18_x.jpg,995.9889557620606,573.5666010100557
Limnocythere_inopinata_197_dl_ext_w_SLS20-T18.jpg,1129.887162507832,640.2789800658395
Limnocythere_inopinata_198_dl_ext_w_SLS20-T18_x.jpg,1363.8159699900864,784.2561045884913
Limnocythere_inopinata_199_l_ext_w_SLS20-T18_x.jpg,1446.2700301119428,877.8035730310584
Limnocythere_inopinata_19_l_ext_j_SLS20-T21.jpg,1042.8854203602618,624.3054004677587
Limnocythere_inopinata_1_l_ext_w_SLS20-T21.jpg,1359.2976127397562,788.3284646106105
Limnocythere_inopinata_200_r_ext_w_SLS20-T18_x.jpg,1545.0323621206126,879.9848037706429
Limnocythere_inopinata_201_dl_ext_w_SLS20-T18.jpg,1243.481001061134,714.6092294467738
Limnocythere_inopinata_202_dr_ext_w_SLS20-T18.jpg,1391.0747643458997,886.9897086949028
Limnocythere_inopinata_203_l_ext_w_SLS20-T18.jpg,1080.372620904473,632.4864095759231
Limnocythere_inopinata_204_l_ext_w_SLS20-T18.jpg,1090.6520985172128,621.7537204778027
Limnocythere_inopinata_205_l_ext_w_SLS20-T18.jpg,1220.2512036462,676.2369891824771
Limnocythere_inopinata_206_l_ext_w_SLS20-T18_x.jpg,1429.099366734168,852.0436215591021
Limnocythere_inopinata_207_l_ext_w_SLS20-T18.jpg,1539.1718552520379,875.0049550376337
Limnocythere_inopinata_208_r_ext_w_SLS20-T18_x.jpg,1377.0130718333794,769.9251529896044
Limnocythere_inopinata_209_l_ext_w_SLS20-T18_x.jpg,1259.0810140733597,709.7835564280301
Limnocythere_inopinata_20_r_ext_w_SLS20-T21.jpg,1369.9671528909005,791.9598639358053
Limnocythere_inopinata_210_l_ext_j_SLS20-T18_x.jpg,1062.2438514766748,658.0400526943872
Limnocythere_inopinata_211_r_ext_j_SLS20-T18_x.jpg,1432.1749194843485,812.2660047830232
Limnocythere_inopinata_212_l_ext_j_SLS20-T18_x.jpg,1159.531802064954,750.1674369352689
Limnocythere_inopinata_213_dr_ext_w_SLS20-T18.jpg,1223.4529006054954,695.8232716426452
Limnocythere_inopinata_214_r_ext_r_SLS20-T18_x.jpg,1030.853044812887,668.2581998145426
Limnocythere_inopinata_21_l_ext_j_SLS20-T21.jpg,940.9383614243815,540.2638693893382
Limnocythere_inopinata_22_r_ext_w_SLS20-T21.jpg,1207.3462635052133,730.5899116622326
Limnocythere_inopinata_232_l_ext_w_SLS20-T19_x.jpg,1352.599349400997,819.7216718247098
Limnocythere_inopinata_233_l_ext_w_SLS20-T19.jpg,1518.0230564783922,888.7117980471884
Limnocythere_inopinata_235_juv_r_ext_SLS20-T19_x_f.jpg,1427.5160244284475,838.3485575786516
Limnocythere_inopinata_236_l_ext_w_SLS20-T19_x.jpg,1125.917403720184,826.3998734948414
Limnocythere_inopinata_237_adult_l_ext_w_SLS20-T19_x_f.jpg,1407.6494592049542,822.7595247002271
Limnocythere_inopinata_238_l_ext_w_SLS20-T19.jpg,1147.047078371241,637.87704427873
Limnocythere_inopinata_239_juv_l_ext_SLS20-T19_x.jpg,1273.2215046880099,735.751789104086
Limnocythere_inopinata_23_r_ext_w_SLS20-T21_x.jpg,1137.4506582705028,696.4601006996875
Limnocythere_inopinata_240_r_ext_w_SLS20-T19.jpg,1522.7452183474425,918.89108114785
Limnocythere_inopinata_241_r_ext_j_SLS20-T19.jpg,1186.8824710138742,690.0329392348287
Limnocythere_inopinata_243_r_ext_w_SLS20-T19_x.jpg,1223.5497537901758,783.3289958426664
Limnocythere_inopinata_244_l_ext_w_SLS20-T19_x.jpg,1206.910932919244,692.0402966105921
Limnocythere_inopinata_246_r_ext_w_SLS20-T19_x.jpg,1157.741335532251,683.7770888054707
Limnocythere_inopinata_247_l_ext_w_SLS20-T19.jpg,1061.0339297119579,609.5761708351622
Limnocythere_inopinata_250_l_ext_w_SLS20-T19.jpg,1108.7876261935826,654.6853363542716
Limnocythere_inopinata_251_juv_r_ext_j_SLS20-T19_x.jpg,1106.7438728088807,704.4556732184731
Limnocythere_inopinata_252_r_ext_w_SLS20-T19_x.jpg,1524.842942732136,866.6295806388097
Limnocythere_inopinata_253_l_ext_w_SLS20-T19_x.jpg,1138.1783691495812,680.5523817666262
Limnocythere_inopinata_254_r_ext_w_SLS20-T19.jpg,1041.363049085188,607.4279287667084
Limnocythere_inopinata_257_r_ext_w_SLS20-T19.jpg,1267.266743823099,748.3104915537631
Limnocythere_inopinata_259_r_ext_w_SLS20-T19.jpg,1536.0159504380156,863.6349118781711
Limnocythere_inopinata_260_dl_ext_w_SLS20-T19_x.jpg,1206.910932919244,765.506364057288
Limnocythere_inopinata_261_r_ext_w_SLS20-T19_x.jpg,1572.6340960312414,883.4585257347759
Limnocythere_inopinata_262_r_ext_j_SLS20-T19_x.jpg,1133.5298849170233,634.2188323095032
Limnocythere_inopinata_263_adult_l_ext_SLS20-T19_x_f.jpg,1085.8291762519555,548.3818385276398
Limnocythere_inopinata_264_juv_r_ext_SLS20-T19_x_f.jpg,1223.0134913401405,748.0048310812733
Limnocythere_inopinata_265_l_ext_w_SLS20-T19_x.jpg,1589.522255270432,874.3211964424838
Limnocythere_inopinata_268_r_ext_w_SLS20-T19_x.jpg,1003.8431152326543,678.8680319255446
Limnocythere_inopinata_27_juv_r_ext_SLS20-T21.jpg,989.9262598799974,554.5897934524459
Limnocythere_inopinata_28_r_ext_w_SLS20-T21_x.jpg,1417.6579277103485,760.6136705640552
Limnocythere_inopinata_29_juv_r_ext_SLS20-T21.jpg,1148.0357137301958,643.0923630425573
Limnocythere_inopinata_2_l_ext_w_SLS20-T21.jpg,1393.166537065831,748.3362342277788
Limnocythere_inopinata_30_l_ext_w_SLS20-T21.jpg,1433.971059680076,786.9817123448602
Limnocythere_inopinata_31_juv_r_ext_SLS20-T21.jpg,1141.421044137526,637.4834279928775
Limnocythere_inopinata_32_juv_l_ext_SLS20-T21_x.jpg,1304.7317732009135,860.6558244880596
Limnocythere_inopinata_33_l_ext_w_SLS20-T21.jpg,1523.6305326423462,851.2785561934273
Limnocythere_inopinata_34_juv_l_ext_SLS20-T21_x.jpg,1386.0598832662317,799.6111952885359
Limnocythere_inopinata_35_r_ext_w_SLS20-T21_x.jpg,1582.8000505433401,895.298177121961
Limnocythere_inopinata_36_juv_r_ext_SLS20-T21.jpg,1027.7402395547233,641.3099094821474
Limnocythere_inopinata_39_r_ext_w_SLS20-T21_x.jpg,1182.604752231277,661.625956198577
Limnocythere_inopinata_40_r_ext_j_SLS20-T21_x.jpg,1153.1600062437128,727.547777808284
Limnocythere_inopinata_41_r_ext_j_SLS20-T21_x.jpg,1132.7674077232273,674.7828325466454
Limnocythere_inopinata_42_l_ext_w_SLS20-T21.jpg,1415.3010280502167,823.9243644205319
Limnocythere_inopinata_45_r_ext_j_SLS20-T21_x.jpg,1304.954405333765,795.9810670429746
Limnocythere_inopinata_47_juv_r_ext_SLS20-T21_x.jpg,1459.3402618991913,825.3407594144767
Limnocythere_inopinata_48_r_ext_j_SLS20-T21.jpg,1067.0730996515656,609.4118577371504
Limnocythere_inopinata_49_l_ext_w_SLS20-T21_x.jpg,1359.5547065123933,737.7378749053354
Limnocythere_inopinata_4_l_ext_w_SLS20-T21.jpg,1111.8318218147922,624.0961864784507
Limnocythere_inopinata_50_r_ext_j_SLS20-T21.jpg,894.7860079370934,555.4355964347405
Limnocythere_inopinata_54_r_ext_w_SLS20-T21.jpg,1417.341878306007,805.05347190034
Limnocythere_inopinata_55_l_ext_w_SLS20-T17_x.jpg,1124.0733961801604,610.9912416163291
Limnocythere_inopinata_56_l_ext_w_SLS20-T17_x.jpg,1226.6397189069005,766.4459135872443
Limnocythere_inopinata_57_l_ext_w_SLS20-T17_x.jpg,1199.26060553993,675.3377841802487
Limnocythere_inopinata_58_r_ext_w_SLS20-T17_x.jpg,1196.5492050057949,710.4931384713783
Limnocythere_inopinata_59_r_ext_w_SLS20-T17_x.jpg,1468.9223941379612,946.5394533766048
Limnocythere_inopinata_5_r_ext_j_SLS20-T21_x.jpg,1107.8145151603674,691.8522816872908
Limnocythere_inopinata_60_r_ext_w_SLS20-T17_x.jpg,1200.9916735764657,705.727623802744
Limnocythere_inopinata_61_l_ext_w_SLS20-T17.jpg,1023.6767067780726,605.3151311318604
Limnocythere_inopinata_621_juv_r_ext_SLS20-A12_x.jpg,1080.0231479000809,652.3813877229837
Limnocythere_inopinata_62_l_ext_w_SLS20-T17_x.jpg,1571.338601320543,981.930310057502
Limnocythere_inopinata_63_l_ext_w_SLS20-T17_x.jpg,1226.762405684165,698.6813388057705
Limnocythere_inopinata_64_l_ext_w_SLS20-T17_x.jpg,1106.6223384696334,589.0329314167253
Limnocythere_inopinata_65_r_ext_w_SLS20-T17_x.jpg,1174.9404240215756,660.7152023443742
Limnocythere_inopinata_66_r_ext_w_SLS20-T17_x.jpg,1392.806160239105,753.3460361920511
Limnocythere_inopinata_67_l_ext_w_SLS20-T17_x.jpg,1114.4119525561453,754.2794189096343
Limnocythere_inopinata_68_adult_r_ext_w_SLS20-T17_x_f.jpg,1227.6958092296315,692.2903813879747
Limnocythere_inopinata_69_l_ext_w_SLS20-T17_x.jpg,1521.565641042147,839.0199972743992
Limnocythere_inopinata_70_r_ext_w_SLS20-T17_x.jpg,1035.495050688317,581.0650660281216
Limnocythere_inopinata_72_r_ext_w_SLS20-T17_x.jpg,1176.283129182766,665.5872047947677
Limnocythere_inopinata_74_l_ext_w_SLS20-T17_x.jpg,1591.9679645017986,891.8395543495221
Limnocythere_inopinata_7_r_ext_w_SLS20-T21.jpg,1231.052395310614,700.6590485390067
Limnocythere_inopinata_8_l_ext_w_SLS20-T21.jpg,1041.176738118942,587.2480411967786
Limnocythere_inopinata_93_l_ext_w_SLS20-T18.jpg,1174.523733263828,650.9693915467743
Limnocythere_inopinata_94_adult_dl_ext_w_SLS20-T18_f.jpg,1153.818876600656,622.5119163556523
Limnocythere_inopinata_95_adult_dl_ext_w_SLS20-T18.jpg,1206.8347028487374,629.5766919914562
Limnocythere_inopinata_96_r_ext_w_SLS20-T18_x.jpg,1190.1113393292242,697.7221143594977
Limnocythere_inopinata_97_l_ext_j_SLS20-T18.jpg,1453.884795986257,895.2724477162116
Limnocythere_inopinata_98_r_ext_w_SLS20-T18.jpg,1523.0669716069613,900.666238302485
Limnocythere_inopinata_99_l_ext_w_SLS20-T18_x.jpg,1557.1313367856933,878.2778739929889
Limnocythere_inopinata_9_juv_r_ext_SLS20-T21_f.jpg,1207.6576501641514,712.341779876994
Limnocytherina_sanctipatricii_151_juv_r_ext_w_SLS20-T18_f.jpg,1542.7358814780966,956.1591311318333
Limnocytherina_sanctipatricii_162_juv_l_ext_SLS20-T18_f.jpg,1100.65662220331,659.2055917926208
Limnocytherina_sanctipatricii_196_juv_r_ext_SLS20-T18_x.jpg,1336.5904383916563,760.491748858485
Limnocytherina_sanctipatricii_258_juv_r_ext_SLS20-T19_f.jpg,1110.8001620453608,637.8438032412412
Limnocytherina_sanctipatrii_215_r_ext_w_SLS20-T18.jpg,1524.2683490776813,838.6738468810461
Limnocytherina_sanctipatrii_216_r_ext_w_SLS20-T18.jpg,1231.101133132449,609.3723576479639
Limnocytherina_sanctipatrii_217_r_ext_w_SLS20-T18_x.jpg,1182.3455501671244,681.8827202301736
Limnocytherina_sanctipatrii_218_l_ext_w_SLS20-T18_x.jpg,1390.270836923511,729.3765884091468
Limnocytherina_sanctipatrii_219_r_ext_w_SLS20-T18_x.jpg,1356.6786649756086,711.4057476663806
Limnocytherina_sanctipatrii_220_r_ext_w_SLS20-T18_x.jpg,1482.1531634753542,822.1275844008017
Limnocytherina_sanctipatrii_221_adult_r_ext_w_SLS20-T18_x_f.jpg,1125.1457683340413,593.0369368832762
Limnocytherina_sanctipatrii_222_r_ext_w_SLS20-T18_x.jpg,1498.3544307005602,814.0377036357934
Limnocytherina_sanctipatrii_223_adult_r_ext_m_SLS20-T18.jpg,1380.0181158231221,667.6687714714723
Limnocytherina_sanctipatrii_224_l_ext_w_SLS20-T18_x.jpg,1098.075589383536,543.0737244006901
Limnocytherina_sanctipatrii_225_r_ext_w_SLS20-T18.jpg,1418.3123774401745,745.1870383501476
Limnocytherina_sanctipatrii_226_adult_r_ext_w_SLS20-T18.jpg,1227.66322743658,687.3212304011852
Limnocytherina_sanctipatrii_227_l_ext_w_SLS20-T18_x.jpg,1439.975694239316,773.1436054468395
Limnocytherina_sanctipatrii_228_r_ext_w_SLS20-T18_x.jpg,1532.0737580155858,848.5818604999397
Limnocytherina_sanctipatrii_229_adult_r_ext_w_SLS20-T18_x.jpg,1152.7970333063838,598.3941492471396
Limnocytherina_sanctipatrii_230_l_ext_w_SLS20-T18.jpg,1374.622129896067,781.1855903128748
Limnocytherina_sanctipatrii_231_dr_ext_w_SLS20-T18_x.jpg,1133.4381324095286,619.862681438486
Paralimnocythere_psammophila_16_l_ext_w_SLS20-T21_x.jpg,1529.3086673395924,841.8058613631899
Paralimnocythere_psammophila_18_l_ext_w_SLS20-T21_x.jpg,1390.922715322458,735.3995939040111
Paralimnocythere_psammophila_242_l_ext_w_SLS20-T21_f.jpg,1087.147644066803,632.3363746881818
Paralimnocythere_psammophila_245_l_ext_w_SLS20-T21_f.jpg,1394.793891583986,863.7821023375583
